frame	x [nm]	y [nm]	z [nm]	uncertainty_xy	uncertainty_z	segment
1	553.6107709289367	-106.89905625943243	-872.5501452167655	2.1	2.1	sagittal
1	578.5217205329873	-127.44344214535863	-846.4189565570425	2.1	2.1	sagittal
1	563.4615400236311	-129.7007076002361	-860.8266220761535	2.1	2.1	sagittal
1	561.4731148507694	-157.3569288058084	-827.9479061016509	2.1	2.1	sagittal
1	569.3316456415959	-148.8593251192719	-829.2983931187903	2.1	2.1	sagittal
1	576.8865205892223	-144.75433189171682	-842.0719272793195	2.1	2.1	sagittal
1	580.4403003227474	-148.95897488924908	-826.1651825047716	2.1	2.1	sagittal
1	566.6083428937698	-182.06439729554504	-824.4302221897575	2.1	2.1	sagittal
1	585.4762076315293	-169.75939021167932	-800.9362611230581	2.1	2.1	sagittal
1	590.9944001614231	-165.3043887554902	-808.715194368745	2.1	2.1	sagittal
1	594.7539385945041	-163.8680294583408	-776.5886757174952	2.1	2.1	sagittal
1	606.6479773137621	-185.18779773307992	-806.7792538193393	2.1	2.1	sagittal
1	603.418229632253	-180.93124251608643	-780.6570340562573	2.1	2.1	sagittal
1	608.6079490395682	-190.3912284380567	-780.0822909793709	2.1	2.1	sagittal
1	616.7787548447843	-186.66402406353333	-760.3769402844265	2.1	2.1	sagittal
1	593.2964983232926	-223.97623991292852	-757.9326226411171	2.1	2.1	sagittal
1	598.6875162793128	-214.1650573940533	-746.0169072909977	2.1	2.1	sagittal
1	621.5820472910972	-199.47844129469874	-751.1221101935707	2.1	2.1	sagittal
1	612.8091904228263	-202.7853102061594	-739.3537533232843	2.1	2.1	sagittal
1	590.1914719201885	-199.4248075199437	-723.3409863642485	2.1	2.1	sagittal
1	597.1823883466718	-195.62818993182168	-724.2801612767455	2.1	2.1	sagittal
1	577.2546772923685	-182.3914368117438	-738.7063945967059	2.1	2.1	sagittal
1	578.9299549068132	-201.20961379451919	-693.0606361466797	2.1	2.1	sagittal
1	574.2295274277345	-179.15602215624037	-698.1464749903802	2.1	2.1	sagittal
1	559.2829252100188	-172.68441402067853	-694.9856409540974	2.1	2.1	sagittal
1	538.8786901719359	-151.2018593853213	-696.6610883857118	2.1	2.1	sagittal
